DATETIME,DATE,TIME,ALUM,CL2,CW_CLR,CW_NTU,CW_PH,CW_WELL_LEVEL,FILT_NTU,F_RIDE,REMARKS,RIVERLEVEL,RW_CLR,RW_FLOW,RW_NTU,RW_PH,RW_PUMP_DUTY,T18ML_FLOW,T18ML_LEVEL,TW_FLOW,TW_PUMP_DUTY
2025-01-17 07:00:00,2025-01-17,07:00,0.05,1.6,5.0,0.14,7.3,3.79,0.03,0.01,,5.46,300.0,46.1,28.0,7.0,2.0,,,41.8,20.0
2025-01-17 09:00:00,2025-01-17,09:00,0.05,1.6,5.0,0.14,7.3,3.79,0.03,0.01,,5.46,300.0,46.1,27.0,7.0,2.0,,,41.8,20.0
2025-01-17 11:00:00,2025-01-17,11:00,0.05,1.5,5.0,0.17,7.3,3.81,0.03,0.01,,5.55,280.0,48.2,22.0,7.0,2.0,,,41.8,20.0
2025-01-17 13:00:00,2025-01-17,13:00,0.05,1.5,5.0,0.16,7.3,3.82,0.03,0.01,,5.56,280.0,47.8,20.0,7.0,2.0,,,41.8,20.0
2025-01-17 15:00:00,2025-01-17,15:00,0.05,1.5,5.0,0.14,7.3,3.83,0.03,0.01,,5.51,280.0,45.0,20.0,7.0,2.0,,,42.2,20.0
2025-01-17 17:00:00,2025-01-17,17:00,0.05,1.4,5.0,0.14,7.3,3.71,0.03,0.01,,5.43,370.0,45.1,49.0,7.0,1.0,,,42.2,20.0
2025-01-17 19:00:00,2025-01-17,19:00,0.05,1.5,5.0,0.14,7.3,3.66,0.03,0.01,,5.34,230.0,43.6,16.0,7.0,1.0,,,42.0,20.0
2025-01-17 21:00:00,2025-01-17,21:00,0.05,1.5,5.0,0.14,7.3,3.76,0.03,0.01,,5.34,225.0,45.1,15.0,7.0,1.0,,,42.2,20.0
2025-01-17 23:00:00,2025-01-17,23:00,0.05,1.5,5.0,0.14,7.3,3.78,0.03,0.01,,5.2,230.0,45.5,16.0,7.0,1.0,,,42.0,20.0
2025-01-18 01:00:00,2025-01-18,01:00,0.05,1.4,5.0,0.18,7.3,3.82,0.07,0.01,,5.66,371.0,45.3,34.0,7.0,1.0,,,42.0,20.0
2025-01-18 03:00:00,2025-01-18,03:00,0.05,1.4,5.0,0.17,7.3,3.82,0.09,0.01,,5.56,371.0,45.3,34.0,7.0,1.0,,,42.0,20.0
2025-01-18 05:00:00,2025-01-18,05:00,0.05,1.4,5.0,0.19,7.3,3.56,0.1,0.01,B/W no 2,5.65,343.0,45.5,32.0,7.0,1.0,,,42.0,20.0
2025-01-18 07:00:00,2025-01-18,07:00,0.05,1.5,5.0,0.17,7.3,3.78,0.06,0.01,B/W filter no 6 (0700am),5.11,180.0,44.8,16.0,7.0,1.0,,,41.8,20.0
2025-01-18 09:00:00,2025-01-18,09:00,0.05,1.5,5.0,0.18,7.3,3.74,0.06,0.01,,5.08,200.0,45.1,18.0,7.0,1.0,,,41.7,20.0
2025-01-18 11:00:00,2025-01-18,11:00,0.05,1.5,5.0,0.18,7.3,3.67,0.06,0.01,,5.38,200.0,45.5,20.0,7.0,1.0,,,41.8,20.0
2025-01-18 13:00:00,2025-01-18,13:00,0.05,1.5,5.0,0.18,7.3,3.67,0.06,0.01,,5.38,200.0,45.5,20.0,7.0,1.0,,,41.7,20.0
2025-01-18 15:00:00,2025-01-18,15:00,0.05,1.5,5.0,0.31,7.3,3.71,0.07,0.01,,5.39,210.0,45.2,21.0,7.0,1.0,,,42.1,20.0
2025-01-18 17:00:00,2025-01-18,17:00,0.05,1.5,5.0,0.17,7.3,3.79,0.07,0.01,,5.43,380.0,45.3,37.0,7.0,1.0,,,42.2,20.0
2025-01-18 19:00:00,2025-01-18,19:00,0.05,1.5,5.0,0.17,7.3,3.74,0.07,0.01,,5.49,365.0,45.2,34.0,7.0,1.0,,,42.2,20.0
2025-01-18 21:00:00,2025-01-18,21:00,0.05,1.4,5.0,0.17,7.3,3.82,0.07,0.01,,5.45,350.0,45.3,30.0,7.0,1.0,,,42.2,20.0
2025-01-18 23:00:00,2025-01-18,23:00,0.05,1.4,5.0,0.17,7.3,3.82,0.06,0.01,,5.42,371.0,45.2,34.0,7.0,1.0,,,42.0,20.0
2025-01-19 01:00:00,2025-01-19,01:00,0.05,1.5,5.0,0.16,7.3,3.72,0.03,0.01,,6.3,301.0,44.8,37.0,7.0,2.0,,,42.0,20.0
2025-01-19 03:00:00,2025-01-19,03:00,0.05,1.5,5.0,0.16,7.3,3.72,0.03,0.01,,6.32,301.0,44.8,37.0,7.0,2.0,,,42.0,20.0
2025-01-19 05:00:00,2025-01-19,05:00,0.05,1.5,5.0,0.16,7.3,3.72,0.03,0.01,,6.35,285.0,44.7,35.0,7.0,2.0,,,42.0,20.0
2025-01-19 07:00:00,2025-01-19,07:00,0.05,1.4,5.0,0.19,7.3,3.52,0.04,0.01,,5.43,330.0,45.2,29.0,7.0,1.0,,,42.0,20.0
2025-01-19 09:00:00,2025-01-19,09:00,0.05,1.4,5.0,0.19,7.3,3.72,0.04,0.01,,5.96,330.0,44.9,31.0,7.0,1.0,,,42.1,20.0
2025-01-19 11:00:00,2025-01-19,11:00,0.05,1.4,5.0,0.17,7.3,3.8,0.04,0.01,B/W no.1,6.11,331.0,45.3,33.0,7.0,1.0,,,42.1,20.0
2025-01-19 13:00:00,2025-01-19,13:00,0.05,1.4,5.0,0.16,7.3,3.82,0.04,0.01,,6.28,536.0,45.3,76.0,7.0,1.0,,,42.3,20.0
2025-01-19 15:00:00,2025-01-19,15:00,0.05,1.4,5.0,0.15,7.3,3.83,0.04,0.01,,6.31,536.0,45.5,76.0,7.0,1.0,,,42.4,20.0
2025-01-19 17:00:00,2025-01-19,17:00,0.05,1.5,5.0,0.15,7.3,3.78,0.03,0.01,,6.36,474.0,45.3,59.0,7.0,2.0,,,42.5,20.0
2025-01-19 19:00:00,2025-01-19,19:00,0.05,1.5,5.0,0.15,7.3,3.74,0.03,0.01,,6.34,370.0,45.0,49.0,7.0,2.0,,,42.3,20.0
2025-01-19 21:00:00,2025-01-19,21:00,0.05,1.5,5.0,0.15,7.3,3.66,0.02,0.01,,6.31,350.0,44.8,41.0,7.0,2.0,,,42.1,20.0
2025-01-19 23:00:00,2025-01-19,23:00,0.05,1.6,5.0,0.15,7.3,3.7,0.03,0.01,,6.28,312.0,44.8,38.0,7.0,2.0,,,42.0,20.0
2025-01-20 01:00:00,2025-01-20,01:00,0.05,1.7,5.0,0.16,7.3,3.76,0.03,0.01,,5.46,200.0,44.0,20.0,7.0,2.0,,,42.0,24.0
2025-01-20 03:00:00,2025-01-20,03:00,0.05,1.6,5.0,0.16,7.3,3.76,0.03,0.01,,5.42,200.0,45.1,20.0,7.0,2.0,,,42.0,24.0
2025-01-20 05:00:00,2025-01-20,05:00,0.05,1.6,5.0,0.16,7.3,3.76,0.03,0.01,,5.32,200.0,45.1,20.0,7.0,2.0,,,42.0,24.0
2025-01-20 07:00:00,2025-01-20,07:00,0.05,1.5,5.0,0.16,7.3,3.8,0.03,0.01,,6.22,285.0,45.2,36.0,7.0,2.0,,,42.0,20.0
2025-01-20 09:00:00,2025-01-20,09:00,0.05,1.5,5.0,0.17,7.3,3.82,0.03,0.01,,6.09,285.0,45.3,34.0,7.0,2.0,,,43.5,24.0
2025-01-20 11:00:00,2025-01-20,11:00,0.05,1.5,5.0,0.17,7.3,3.79,0.03,0.01,,5.99,280.0,45.5,31.0,7.0,2.0,,,42.9,24.0
2025-01-20 13:00:00,2025-01-20,13:00,0.05,1.5,5.0,0.15,7.3,3.79,0.03,0.01,,5.94,280.0,45.3,29.0,7.0,2.0,,,42.9,24.0
2025-01-20 15:00:00,2025-01-20,15:00,0.05,1.5,5.0,0.15,7.3,3.78,0.03,0.01,,5.91,251.0,45.2,27.0,7.0,2.0,,,42.9,24.0
2025-01-20 17:00:00,2025-01-20,17:00,0.05,1.5,5.0,0.15,7.3,3.8,0.03,0.01,,5.77,250.0,45.2,27.0,7.0,2.0,,,42.9,24.0
2025-01-20 19:00:00,2025-01-20,19:00,0.05,1.6,5.0,0.15,7.3,3.81,0.03,0.01,,5.64,272.0,45.0,29.0,7.0,2.0,,,42.6,24.0
2025-01-20 21:00:00,2025-01-20,21:00,0.05,1.6,5.0,0.15,7.3,3.8,0.03,0.01,,5.55,243.0,45.0,24.0,7.0,2.0,,,42.7,24.0
2025-01-20 23:00:00,2025-01-20,23:00,0.05,1.7,5.0,0.16,7.3,3.77,0.03,0.01,B/W filter no. 3&6 (6.00pm),5.52,200.0,44.0,21.0,7.0,2.0,,,42.1,24.0
2025-01-21 01:00:00,2025-01-21,01:00,0.05,1.6,5.0,0.18,7.3,3.78,0.03,0.01,,4.8,200.0,45.8,18.0,7.0,1.0,,,42.2,24.0
2025-01-21 03:00:00,2025-01-21,03:00,0.05,1.6,5.0,0.18,7.3,3.79,0.03,0.01,,5.18,200.0,45.8,19.0,7.0,1.0,,,42.2,24.0
2025-01-21 05:00:00,2025-01-21,05:00,0.05,1.7,5.0,0.18,7.3,3.79,0.03,0.01,,5.21,200.0,45.8,19.0,7.0,1.0,,,42.2,24.0
2025-01-21 07:00:00,2025-01-21,07:00,0.05,1.6,5.0,0.17,7.3,3.74,0.04,0.01,,5.12,350.0,45.3,41.0,7.0,2.0,,,42.6,24.0
2025-01-21 09:00:00,2025-01-21,09:00,0.05,1.6,5.0,0.17,7.3,3.66,0.04,0.01,,4.97,200.0,45.0,18.0,7.0,2.0,,,42.3,24.0
2025-01-21 11:00:00,2025-01-21,11:00,0.05,1.6,5.0,0.17,7.3,3.67,0.04,0.01,B/W no 5+4,4.85,200.0,45.0,16.0,7.0,2.0,,,42.5,24.0
2025-01-21 13:00:00,2025-01-21,13:00,0.05,1.6,5.0,0.18,7.3,3.5,0.04,0.01,,4.82,200.0,45.0,17.0,7.0,2.0,,,42.4,24.0
2025-01-21 15:00:00,2025-01-21,15:00,0.05,1.7,5.0,0.18,7.3,3.5,0.04,0.01,,4.85,196.0,44.4,16.0,7.0,2.0,,,42.1,24.0
2025-01-21 17:00:00,2025-01-21,17:00,0.05,1.6,5.0,0.19,7.3,3.61,0.04,0.01,,4.77,196.0,45.0,16.0,7.0,1.0,,,42.5,24.0
2025-01-21 19:00:00,2025-01-21,19:00,0.05,1.6,5.0,0.22,7.3,3.54,0.03,0.01,,4.7,172.0,45.0,18.0,7.0,1.0,,,42.4,24.0
2025-01-21 21:00:00,2025-01-21,21:00,0.05,1.6,5.0,0.19,7.3,3.78,0.03,0.01,B/W filter no.1 (10.00pm),4.65,204.0,45.5,22.0,7.0,1.0,,,42.5,24.0
2025-01-21 23:00:00,2025-01-21,23:00,0.05,1.6,5.0,0.18,7.3,3.78,0.03,0.01,,4.7,200.0,46.8,18.0,7.0,1.0,,,42.2,24.0
2025-01-22 01:00:00,2025-01-22,01:00,0.05,1.7,5.0,0.17,7.3,3.76,0.03,0.01,,7.08,610.0,46.1,56.0,7.0,1.0,,,41.8,24.0
2025-01-22 03:00:00,2025-01-22,03:00,0.05,1.7,5.0,0.17,7.3,3.78,0.03,0.01,,7.07,360.0,46.2,46.0,7.0,1.0,,,41.8,24.0
2025-01-22 05:00:00,2025-01-22,05:00,0.05,1.7,5.0,0.17,7.3,3.79,0.03,0.01,,7.06,360.0,46.4,46.0,7.0,1.0,,,41.8,24.0
2025-01-22 07:00:00,2025-01-22,07:00,0.05,1.6,5.0,0.19,7.3,3.78,0.03,0.01,,6.1,206.0,46.8,27.0,7.0,1.0,,,42.7,24.0
2025-01-22 09:00:00,2025-01-22,09:00,0.05,1.6,5.0,0.18,7.3,3.82,0.03,0.01,,6.24,320.0,46.8,36.0,7.0,1.0,,,42.9,24.0
2025-01-22 11:00:00,2025-01-22,11:00,0.05,1.5,5.0,0.18,7.3,3.81,0.03,0.01,,6.67,415.0,46.7,52.0,7.0,1.0,,,42.9,24.0
2025-01-22 13:00:00,2025-01-22,13:00,0.05,1.5,5.0,0.15,7.3,3.81,0.03,0.01,,6.93,810.0,46.8,118.0,7.0,1.0,,,43.3,24.0
2025-01-22 15:00:00,2025-01-22,15:00,0.05,1.5,5.0,0.16,7.3,3.78,0.03,0.01,,7.09,824.0,44.5,122.0,7.0,1.0,,,43.0,24.0
2025-01-22 17:00:00,2025-01-22,17:00,0.05,1.5,5.0,0.16,7.3,3.57,0.03,0.01,,7.24,700.0,44.5,82.0,7.0,1.0,,,43.0,24.0
2025-01-22 19:00:00,2025-01-22,19:00,0.05,1.6,5.0,0.16,7.3,3.6,0.03,0.01,,7.206666666666667,614.0,44.5,57.0,7.0,1.0,,,43.0,24.0
2025-01-22 21:00:00,2025-01-22,21:00,0.05,1.6,5.0,0.16,7.3,3.68,0.03,0.01,,7.173333333333333,624.0,44.5,60.0,7.0,1.0,,,42.7,24.0
2025-01-22 23:00:00,2025-01-22,23:00,0.05,1.7,5.0,0.16,7.3,3.79,0.03,0.01,B/W filter no. 2&6 (10.00pm),7.14,610.0,45.9,56.0,7.0,1.0,,,41.9,24.0
2025-01-23 01:00:00,2025-01-23,01:00,0.06,1.8,5.0,0.16,7.3,3.46,0.03,0.01,,7.24,170.0,43.6,20.0,7.0,2.0,,,41.8,24.0
2025-01-23 03:00:00,2025-01-23,03:00,0.06,1.8,5.0,0.16,7.3,3.4,0.03,0.01,,7.18,170.0,41.9,20.0,7.0,2.0,,,41.7,24.0
2025-01-23 05:00:00,2025-01-23,05:00,0.06,1.8,5.0,0.16,7.3,3.39,0.03,0.01,,7.01,170.0,41.0,20.0,7.0,2.0,,,41.7,24.0
2025-01-23 07:00:00,2025-01-23,07:00,0.06,1.6,5.0,0.18,7.3,3.81,0.04,0.01,,7.18,345.0,45.1,40.0,7.0,1.0,,,42.2,24.0
2025-01-23 09:00:00,2025-01-23,09:00,0.06,1.6,5.0,0.18,7.3,3.82,0.04,0.01,,7.49,355.0,45.1,43.0,7.0,1.0,,,42.1,24.0
2025-01-23 11:00:00,2025-01-23,11:00,0.06,1.7,5.0,0.18,7.3,3.82,0.04,0.01,,7.44,374.0,45.0,54.0,7.0,1.0,,,42.0,24.0
2025-01-23 13:00:00,2025-01-23,13:00,0.06,1.6,5.0,0.18,7.3,3.78,0.04,0.01,,7.43,410.0,45.0,72.0,7.0,1.0,,,42.1,24.0
2025-01-23 15:00:00,2025-01-23,15:00,0.06,1.7,5.0,0.18,7.3,3.54,0.03,0.01,B/W no 2,7.49,383.0,45.1,61.0,7.0,1.0,,,42.0,24.0
2025-01-23 17:00:00,2025-01-23,17:00,0.06,1.7,5.0,0.16,7.3,3.64,0.03,0.01,,7.45,414.0,45.0,83.0,7.0,2.0,,,42.0,24.0
2025-01-23 19:00:00,2025-01-23,19:00,0.06,1.7,5.0,0.16,7.3,3.64,0.03,0.01,,7.67,218.0,45.0,23.0,7.0,2.0,,,42.1,24.0
2025-01-23 21:00:00,2025-01-23,21:00,0.06,1.8,5.0,0.16,7.3,3.64,0.03,0.01,B/W no 5,7.64,174.0,45.0,21.0,7.0,2.0,,,42.0,24.0
2025-01-23 23:00:00,2025-01-23,23:00,0.06,1.8,5.0,0.16,7.3,3.48,0.03,0.01,,7.32,170.0,44.1,20.0,7.0,2.0,,,41.9,24.0
2025-01-24 01:00:00,2025-01-24,01:00,0.06,1.8,5.0,0.17,7.3,3.72,0.03,0.01,,6.68,240.0,44.2,22.0,7.0,2.0,,,42.0,24.0
2025-01-24 03:00:00,2025-01-24,03:00,0.06,1.8,5.0,0.18,7.3,3.76,0.03,0.01,,6.46,240.0,43.9,22.0,7.0,2.0,,,42.0,24.0
2025-01-24 05:00:00,2025-01-24,05:00,0.06,1.8,5.0,0.19,7.3,3.78,0.03,0.01,,6.45,240.0,43.9,22.0,7.0,2.0,,,42.0,24.0
2025-01-24 07:00:00,2025-01-24,07:00,0.06,1.7,5.0,0.18,7.3,3.34,0.02,0.01,,6.96,225.0,45.2,25.0,7.0,2.0,,,41.9,24.0
2025-01-24 09:00:00,2025-01-24,09:00,0.06,1.7,5.0,0.18,7.3,3.32,0.02,0.01,,6.91,225.0,44.8,25.0,7.0,2.0,,,42.1,24.0
2025-01-24 11:00:00,2025-01-24,11:00,0.06,1.8,5.0,0.18,7.3,3.36,0.02,0.01,,6.93,218.0,45.6,23.0,7.0,2.0,,,42.2,24.0
2025-01-24 13:00:00,2025-01-24,13:00,0.06,1.8,5.0,0.16,7.3,3.41,0.02,0.01,,6.94,215.0,44.1,21.0,7.0,2.0,,,42.2,24.0
2025-01-24 15:00:00,2025-01-24,15:00,0.06,1.8,5.0,0.16,7.3,3.42,0.02,0.01,,6.9,210.0,44.2,20.0,7.0,2.0,,,42.2,24.0
2025-01-24 17:00:00,2025-01-24,17:00,0.06,1.8,5.0,0.17,7.3,3.41,0.03,0.01,,6.77,210.0,44.4,20.0,7.0,2.0,,,42.0,24.0
2025-01-24 19:00:00,2025-01-24,19:00,0.06,1.8,5.0,0.17,7.3,3.64,0.03,0.01,,6.76,220.0,44.5,22.0,7.0,2.0,,,42.1,24.0
2025-01-24 21:00:00,2025-01-24,21:00,0.06,1.7,5.0,0.17,7.3,3.69,0.03,0.01,,6.74,241.0,44.5,23.0,7.0,2.0,,,42.0,24.0
2025-01-24 23:00:00,2025-01-24,23:00,0.06,1.8,5.0,0.17,7.3,3.74,0.03,0.01,B/W filter no.1 (10.00pm),6.71,241.0,44.2,23.0,7.0,2.0,,,42.0,24.0
2025-01-25 01:00:00,2025-01-25,01:00,0.06,1.6,5.0,0.18,7.3,3.7,0.04,0.01,,6.04,201.0,43.2,22.0,7.0,1.0,,,42.0,24.0
2025-01-25 03:00:00,2025-01-25,03:00,0.06,1.6,5.0,0.19,7.3,3.7,0.04,0.01,,6.03,200.0,42.4,20.0,7.0,1.0,,,41.6,24.0
2025-01-25 05:00:00,2025-01-25,05:00,0.06,1.6,5.0,0.19,7.3,3.7,0.04,0.01,,6.03,200.0,42.4,20.0,7.0,1.0,,,41.6,24.0
2025-01-25 07:00:00,2025-01-25,07:00,0.05,1.8,5.0,0.19,7.3,3.8,0.03,0.01,,6.36,240.0,44.9,23.0,7.0,2.0,,,41.7,24.0
2025-01-25 09:00:00,2025-01-25,09:00,0.06,1.8,5.0,0.19,7.3,3.8,0.03,0.01,,6.26,240.0,44.9,23.0,7.0,2.0,,,42.0,24.0
2025-01-25 11:00:00,2025-01-25,11:00,0.06,1.7,5.0,0.19,7.3,3.8,0.04,0.01,"B/W No.4,6",6.18,255.0,44.7,24.0,7.0,2.0,,,41.9,24.0
2025-01-25 13:00:00,2025-01-25,13:00,0.06,1.7,5.0,0.17,7.3,3.54,0.04,0.01,B/W no 3,6.12,255.0,44.9,24.0,7.0,2.0,,,41.7,24.0
2025-01-25 15:00:00,2025-01-25,15:00,0.06,1.6,5.0,0.18,7.3,3.47,0.04,0.01,,6.08,214.0,45.0,23.0,7.0,2.0,,,41.3,24.0
2025-01-25 17:00:00,2025-01-25,17:00,0.05,1.6,5.0,0.17,7.3,3.59,0.04,0.01,,5.99,214.0,45.0,23.0,7.0,1.0,,,41.3,24.0
2025-01-25 19:00:00,2025-01-25,19:00,0.06,1.7,5.0,0.17,7.3,3.69,0.04,0.01,,6.02,201.0,45.0,22.0,7.0,1.0,,,41.4,24.0
2025-01-25 21:00:00,2025-01-25,21:00,0.05,1.6,5.0,0.17,7.3,3.73,0.04,0.01,,5.99,201.0,44.5,22.0,7.0,1.0,,,42.2,24.0
2025-01-25 23:00:00,2025-01-25,23:00,0.06,1.6,5.0,0.17,7.3,3.8,0.04,0.01,B/W filter no 2 (10.00pm),6.04,201.0,44.8,22.0,7.0,1.0,,,42.1,24.0
2025-01-26 01:00:00,2025-01-26,01:00,0.06,1.8,5.0,0.18,7.3,3.8,0.07,0.01,,8.16,806.0,44.8,52.0,7.0,1.0,,,41.7,24.0
2025-01-26 03:00:00,2025-01-26,03:00,0.06,1.8,5.0,0.19,7.3,3.81,0.07,0.01,,8.09,542.0,44.7,30.0,7.0,1.0,,,41.8,24.0
2025-01-26 05:00:00,2025-01-26,05:00,0.06,1.7,5.0,0.2,7.3,3.82,0.06,0.01,,8.05,328.0,44.6,29.0,7.0,1.0,,,41.6,24.0
2025-01-26 07:00:00,2025-01-26,07:00,0.06,1.6,5.0,0.19,7.3,3.78,0.03,0.01,,6.1,200.0,45.0,19.0,7.0,1.0,,,41.8,24.0
2025-01-26 09:00:00,2025-01-26,09:00,0.06,1.6,5.0,0.19,7.3,3.82,0.03,0.01,B/W no.5,6.58,200.0,45.1,19.0,7.0,1.0,,,41.7,24.0
2025-01-26 11:00:00,2025-01-26,11:00,0.06,1.5,5.0,0.19,7.3,3.82,0.03,0.01,,7.26,195.0,45.1,18.0,7.0,1.0,,,41.7,24.0
2025-01-26 13:00:00,2025-01-26,13:00,0.06,1.6,5.0,0.18,7.3,3.82,0.02,0.01,,7.55,610.0,43.6,76.0,7.0,1.0,,,41.7,24.0
2025-01-26 15:00:00,2025-01-26,15:00,0.06,1.6,5.0,0.18,7.3,3.82,0.03,0.01,,7.7,1145.0,45.8,125.0,7.0,1.0,,,41.5,24.0
2025-01-26 17:00:00,2025-01-26,17:00,0.06,1.7,5.0,0.18,7.3,3.8,0.03,0.01,,8.01,1145.0,44.7,115.0,7.0,1.0,,,41.6,24.0
2025-01-26 19:00:00,2025-01-26,19:00,0.07,1.7,5.0,0.18,7.3,3.83,0.03,0.01,,8.06,1118.0,44.8,103.0,7.0,1.0,,,41.8,24.0
2025-01-26 21:00:00,2025-01-26,21:00,0.07,1.7,5.0,0.17,7.3,3.8,0.05,0.01,,8.11,920.0,44.7,66.0,7.0,1.0,,,41.8,24.0
2025-01-26 23:00:00,2025-01-26,23:00,0.06,1.8,5.0,0.18,7.3,3.8,0.07,0.01,,8.13,836.0,44.6,55.0,7.0,1.0,,,41.9,24.0
2025-01-27 01:00:00,2025-01-27,01:00,0.06,1.6,5.0,0.24,7.3,3.6,0.1,0.01,,7.63,220.0,43.4,23.0,7.0,1.0,,,41.7,20.0
2025-01-27 03:00:00,2025-01-27,03:00,0.06,1.7,5.0,0.24,7.3,3.72,0.09,0.01,,7.97,235.0,43.0,24.0,7.0,1.0,,,41.7,20.0
2025-01-27 05:00:00,2025-01-27,05:00,0.06,1.7,5.0,0.25,7.3,3.81,0.09,0.01,,8.48,235.0,43.4,25.0,7.0,1.0,,,41.7,20.0
2025-01-27 07:00:00,2025-01-27,07:00,0.06,1.8,5.0,0.21,7.3,3.78,0.05,0.01,,8.01,272.0,44.8,28.0,7.0,1.0,,,42.4,24.0
2025-01-27 09:00:00,2025-01-27,09:00,0.06,1.7,5.0,0.22,7.3,3.63,0.05,0.01,,7.93,272.0,44.4,28.0,7.0,1.0,,,42.1,20.0
2025-01-27 11:00:00,2025-01-27,11:00,0.06,1.7,5.0,0.23,7.3,3.64,0.05,0.01,,7.81,261.0,44.2,26.0,7.0,1.0,,,42.3,20.0
2025-01-27 13:00:00,2025-01-27,13:00,0.06,1.7,5.0,0.24,7.3,3.67,0.05,0.01,,7.84,221.0,44.0,23.0,7.0,1.0,,,42.4,20.0
2025-01-27 15:00:00,2025-01-27,15:00,0.06,1.6,5.0,0.24,7.3,3.72,0.05,0.01,B/W filter no. 3&6 (3.00pm),7.54,220.0,44.8,22.0,7.0,1.0,,,41.7,20.0
2025-01-27 17:00:00,2025-01-27,17:00,0.06,1.6,5.0,0.24,7.3,3.69,0.05,0.01,,7.41,220.0,44.1,22.0,7.0,1.0,,,41.7,20.0
2025-01-27 19:00:00,2025-01-27,19:00,0.06,1.6,5.0,0.24,7.3,3.68,0.05,0.01,,7.29,221.0,44.8,23.0,7.0,1.0,,,41.7,20.0
2025-01-27 21:00:00,2025-01-27,21:00,0.06,1.5,5.0,0.24,7.3,3.52,0.05,0.01,,7.43,221.0,44.9,23.0,7.0,1.0,,,41.7,20.0
2025-01-27 23:00:00,2025-01-27,23:00,0.06,1.5,5.0,0.24,7.3,3.53,0.1,0.01,,7.52,210.0,43.8,22.0,7.0,1.0,,,41.7,20.0
2025-01-28 01:00:00,2025-01-28,01:00,0.06,1.8,5.0,0.2,7.3,3.78,0.08,0.01,,9.88,940.0,43.8,80.0,7.0,1.0,,,41.5,20.0
2025-01-28 03:00:00,2025-01-28,03:00,0.06,1.9,5.0,0.24,7.3,3.76,0.13,0.01,,9.93,900.0,43.9,77.0,7.0,1.0,,,41.4,20.0
2025-01-28 05:00:00,2025-01-28,05:00,0.06,1.8,5.0,0.26,7.3,3.76,0.32,0.01,,10.04,450.0,43.9,68.0,7.0,1.0,,,41.6,20.0
2025-01-28 07:00:00,2025-01-28,07:00,0.06,1.7,5.0,0.25,7.3,3.79,0.09,0.01,B/W no 3 & 4,8.71,235.0,44.5,25.0,7.0,1.0,,,41.5,20.0
2025-01-28 09:00:00,2025-01-28,09:00,0.06,1.8,5.0,0.25,7.3,3.39,0.09,0.01,,8.83,330.0,44.6,48.0,7.0,1.0,,,41.1,20.0
2025-01-28 11:00:00,2025-01-28,11:00,0.06,1.7,5.0,0.22,7.3,3.44,0.09,0.01,,9.0,374.0,44.5,59.0,7.0,1.0,,,41.2,20.0
2025-01-28 13:00:00,2025-01-28,13:00,0.06,1.7,5.0,0.19,7.3,3.48,0.09,0.01,,9.22,383.0,44.5,60.0,7.0,1.0,,,41.3,20.0
2025-01-28 15:00:00,2025-01-28,15:00,0.06,1.8,5.0,0.2,7.3,3.5,0.09,0.01,B/W filter no.5 (4.00pm),8.99,820.0,42.0,71.0,7.0,1.0,,,41.4,20.0
2025-01-28 17:00:00,2025-01-28,17:00,0.06,1.8,5.0,0.2,7.3,3.5,0.09,0.01,,9.15,1145.0,44.0,123.0,7.0,1.0,,,41.5,20.0
2025-01-28 19:00:00,2025-01-28,19:00,0.06,1.8,5.0,0.19,7.3,3.67,0.09,0.01,,9.32,1145.0,45.0,119.0,7.0,1.0,,,41.6,20.0
2025-01-28 21:00:00,2025-01-28,21:00,0.06,1.8,5.0,0.2,7.3,3.74,0.09,0.01,,9.46,1145.0,43.4,105.0,7.0,1.0,,,41.6,20.0
2025-01-28 23:00:00,2025-01-28,23:00,0.06,1.8,5.0,0.19,7.3,3.78,0.04,0.01,,9.5,950.0,43.8,82.0,7.0,1.0,,,41.6,20.0
2025-01-29 01:00:00,2025-01-29,01:00,0.05,1.8,5.0,0.48,7.3,3.44,0.32,0.01,,10.81,450.0,44.5,49.0,7.0,2.0,,,42.6,20.0
2025-01-29 03:00:00,2025-01-29,03:00,0.05,1.8,5.0,0.58,7.3,3.4,0.32,0.01,,10.81,421.0,44.6,39.0,7.0,2.0,,,42.6,20.0
2025-01-29 05:00:00,2025-01-29,05:00,0.05,1.8,5.0,0.52,7.3,3.42,0.32,0.01,,10.81,418.0,44.6,35.0,7.0,2.0,,,42.8,20.0
2025-01-29 07:00:00,2025-01-29,07:00,0.05,1.8,5.0,0.3,7.3,3.79,0.32,0.01,,10.14,512.0,44.2,60.0,7.0,1.0,,,41.7,20.0
2025-01-29 09:00:00,2025-01-29,09:00,0.05,1.8,5.0,0.55,7.3,3.78,0.32,0.01,,10.2,524.0,44.5,63.0,7.0,1.0,,,41.8,20.0
2025-01-29 11:00:00,2025-01-29,11:00,0.05,1.8,5.0,0.78,7.3,3.78,0.32,0.01,B/W no 3,10.33,524.0,44.5,63.0,7.0,1.0,,,41.8,20.0
2025-01-29 13:00:00,2025-01-29,13:00,0.05,1.8,5.0,0.85,7.3,3.45,0.32,0.01,,10.44,497.0,44.5,60.0,7.0,2.0,,,41.8,20.0
2025-01-29 15:00:00,2025-01-29,15:00,0.05,1.8,5.0,0.85,7.3,3.45,0.32,0.01,B/W filter no.5&6 (2.00pm),10.0,500.0,44.0,59.0,7.0,2.0,,,41.5,20.0
